"힘을 내요, 미스터 리",10,차승원의 코믹 연기를 얼마만에 보는 건가
타짜: 원 아이드 잭,10,이제부터 박정민 영화는 멤버십 안쓰고 현금내고 본다
극장판 헬로카봇 : 달나라를 구해줘!,10,부모와 아이가 함께 볼 수있는 영화입니다
"힘을 내요, 미스터 리",9,돈이 아깝지 않은 영화. 차승원이란 배우를 잘 활용한 영화.
타짜: 원 아이드 잭,8,역시 레전드(타짜)라는 벽은 높았다. 하지만 잘 달렸다.
스트레인저 - 무황인담,10,"일본의 주종관계를 애매하게 미화시킨 애니메이션. 보는 이로 하여금 몰입하게 만드는 흡입력이 일품이며, 인물에 대한 동기부여가 너무나도 명확했던 미친 연출. 액션도 좋지만 스토리의 몰입감이 더욱 좋았던 작품. 이런 장인정신의 애니메이션은 인정."
극장판 헬로카봇 : 달나라를 구해줘!,10,전작들보다 스케일이 커졌어요~
타짜: 원 아이드 잭,2,중간부터류승범안나오냐...
"힘을 내요, 미스터 리",10,재밌고 슬프네. 잘 봤습니다.
"힘을 내요, 미스터 리",3,한동안 한국영화에서 사라졌던 신파가 또 등장하는군..세월호..대구지하철..근데 천안함과 연평도참사도 영화로 좀 만들어봐라..종북좌파들이 영화계에 상당수 포진해 있으니 당분간은 힘들겠군..
마담 프루스트의 비밀정원,8,시작과함께 어떤표정도 말도 없는 주인공이 덮여있던 기억들을 차와 마들렌그리고 음악으로 걷어내면서 슬픔과 행복을 다시금 머금을때마다 표정으로 입히게되는 모습과 마지막까지도 “파파” 한번의 대사만 뱉는 주인공을 보면서 많은감정을 느끼게 해주는영화 였습니다
극장판 헬로카봇 : 달나라를 구해줘!,9,토끼 ㅋㅋㅋ 이번엔 엄마가 봐도 잼나던데요
인시디어스: 두번째 집,7,인시디어스1 편만 못 하지만 인시디어스 로고 뜰때 싸운드는 정말 지린다~
타짜: 원 아이드 잭,2,하아...이건 그냥 이름만 붙인거 아냐?
기묘한 가족,8,영화 취향은 맞진 않지만 그럭저럭 볼만했던 영화김남길 이런 연기도 왜케 잘해 ㅋㅋㅋ
암전,2,디오스미오!!서예지님한테만2점드려요^^영화는0점
나쁜 녀석들: 더 무비,10,김아중 존예 장기용 존잘 마동석 존귀
타짜: 원 아이드 잭,2,보지마세요 .... 님들도 도박 하지마요.... ㅠㅠ
타짜,10,몇 번을 봐도 자꾸 보게된다
타짜,10,몇 번을 봐도 자꾸 보게된다
타짜: 원 아이드 잭,4,"1,2편보다 재미없구 이광수노출은 왜핬는지 노이해"
엑시트,10,꿀잼!!!!~~~~
사자,5,"드라마로 시작 에피소드완결 후 좀비액션으로 변신 히어로물로 절정, 부산행sf씬 오마주로 병맛최고봉, 감독의 2탄을 기대하는 급마무리 이런 짬뽕영화는 처음, 사자가 말고 한국히어로 불꽃펀치"
나쁜 녀석들: 더 무비,1,너무 기대가 컸나봐요. 아쉽네요.
타짜: 원 아이드 잭,6,남는거 박정민밖에 없다 1은 고사하더라도 2보다 완성도 떨어짐ㅡㅡ그나마 2는 지루하지라도 않았었는데 하...
스파이더맨: 파 프롬 홈,6,재밋진않지만 볼만하네요
기묘한 가족,7,어이없게웃기고 황당하고 결말이궁금해서 끝까지봄 나름재밋엇음
"힘을 내요, 미스터 리",10,어무니랑 지금 보고왔는데 역시 차승원은 코미디를 해야한다. 정말 재미나게 잘봄
타짜: 원 아이드 잭,9,"타짜1과 비교할바는 아니지만, 타짜가 주는 재미를 느끼기엔 충분함"
타짜: 원 아이드 잭,9,"타짜1과 비교할바는 아니지만, 타짜가 주는 재미를 느끼기엔 충분함"
나쁜 녀석들: 더 무비,10,고유성역 장기용배우 첫 스크린데뷔 성공. 제시카매력쵝오. 웅철핑꾸장갑.오반장님목소리대에박. 유쾌. 통쾌. 상쾌. 요즘 세상에 딱 필요한 OOO들... 아하... 하겠져.. 봅시다. 올추석은 네비찍고 가족들 동석해서 모두 기용하고 영화보러 고고고
타짜: 원 아이드 잭,6,킬링타임 영화임사실 타짜 시리즈라고 보기엔 무리가있음걍 타짜 흥행 이어가려고 억지로 짜집기한거같음그래도 배우들 연기 좋았음
기묘한 가족,8,결말이 좋다는 얘기를 듣고 봤는데도 좋다 중간에 잠깐 루즈해서 딴짓을 하기도 했지만 후반부 부터 흥미진진 반전 결말도 마음에 듬 ㅋ비급 영화 좋아하지 않는 나도 볼만했다
타짜: 원 아이드 잭,10,타짜1 타령좀 그만해라
호텔 뭄바이,10,인도 영화 안좋아하는데 흔하디 흔한 영화만 보다 이거보니 명작이네..
유열의 음악앨범,10,저한테는 완전 설레는 멜로영화였어요 배우들이 세세한 감정연기를 너무 잘해서 완전 몰입해서 봤구요 이거보고 너무 재밌어서 추천해야겠다라고 들어왔는데 개연성없다고 난리네요 개연성이 없는 영화인 줄 몰랐고 보고나서도 모르겠네요
타짜: 원 아이드 잭,1,이건타짜가아니여....
나쁜 녀석들: 더 무비,9,내용은 그냥 다들 알 만한 영화라 가볍게 즐길 수 있음
타짜: 원 아이드 잭,7,생각보다 괜찮음. 6점 취급 받을 영화는 아니고 8점 줄 수작은 아니고
타짜: 원 아이드 잭,8,오늘보고 왔는데 기대했던거보다 실망 물영감 연기최고 ㅋㅋㅋㅋ
타짜: 원 아이드 잭,7,"타짜1이 10점이고, 타짜2가 1점그리고 타짜3 는 딱 6.5점 정도?타짜1 감성 따라하려는건 너무 좋았고 중간중간 말이 안되는 짜집기는 있었지만 그래도 볼만 했음타짜 2는 무조건 백번 이겼음 잘했다"
타짜: 원 아이드 잭,3,"제목만 보고 가족영화나 코미디영화겠다 싶은데, 대재난 영화입니다. 아 그냥 알고만 계시고 꼭 보세요. 저만 보기 아깝지 않네요."
타짜: 원 아이드 잭,8,2보다는 볼만했는데~왜들그러지.. 1편이 워낙 영향력이 큰게 문제인듯..
서치,2,클레멘타인급 반전 10자
타짜: 원 아이드 잭,10,정말 재밌습니다. 흥미 진진합니다
타짜: 원 아이드 잭,10,"상업영화는 진짜 잘 안보는 편인데 이 영화는 촬영, 연출 너무 좋네요..배운사람이 만든 영화 같았습니다. 가족끼리 봤는데 전혀 어색하지 않고 아버지가 영화 평가를 아주 깐깐하게 하시는데 다 보시고 손목을 계속 그으시며 나오셨어요.. 재미있으셨나봐요"
"힘을 내요, 미스터 리",9,추석명절을 맞아 가족들과 함께할 수 있는 마음이 따뜻해지는 영화네요
타짜: 원 아이드 잭,1,진짜 배우가 너무 아까움. 진짜 보면서 짜증만 났음.
타짜: 원 아이드 잭,10,타짜는 항상 재밋네요! 즐거웠습니다!!!
나쁜 녀석들: 더 무비,10,넘 재밌게 봤어용 ㅋㅋㅋ 보는 내내 즐거웠어요
타짜: 원 아이드 잭,6,딱이정도...2보다 노잼
간츠: 오,10,"퀄리티 좋고, 정말 잘 만들었다. 빨리 2탄 나오길 기대한다."
타짜: 원 아이드 잭,6,악역 맡은 두 분이 전혀 후달리지 않았어요. 김윤석이 대단한 악역이었네요.
타짜: 원 아이드 잭,10,재밌었습니다 박정민배우님 멋멋
서치,10,늦게나마 보게되었는데 와 감동이 ㅎㅎ
타짜: 원 아이드 잭,8,"나름괜찮은데 타짜1이랑 비교는 불가임 원작의 감독이고 시나리오고 다 떠나서 배우 리스트 다시 봐보세요 연기력으로 씹어먹은 영화인데 아무리 2,3,4 나와봐야 원작한테는 안됌 타짜1은 다시 나올수없는 캐스팅조합임 타짜3 나름 괜찮음"
엑시트,8,윤아 이쁘다. 윤아가 영화 살렸네. 윤아 덕분에 끝까지 봤다.
나쁜 녀석들: 더 무비,10,도깨비발역ㅋㅋㅋ 제일 기억에 남아욬ㅋㅋ
나쁜 녀석들: 더 무비,10,마동석은 말이 필요없다 그냥 스트레스가 다 날라간다 꼭세요
나쁜 녀석들: 더 무비,1,보다가 나온 영화는 이영화가 처음이다.
"힘을 내요, 미스터 리",1,뭐냐...댓글알바들. 무료표 3만만큼 풀었네. 어후 개유치 억지코믹이라니..
타짜: 원 아이드 잭,2,이광수 엉덩이 개못생겻네
"힘을 내요, 미스터 리",10,역시~차승원배우님의명품연기 웃다가완전 폭풍 오열하고 왔습니다가족들이 같이보면뭔가~~좋을거 같아요아직도 뭔가~짠 ~함이남네요
타짜: 원 아이드 잭,8,라이징 스타 박정민 그리고 새롭게 떠오른 타자의 후예 도일출
나쁜 녀석들: 더 무비,2,ㅈ노잼 시간날림 개노잼
엑시트,10,감동과 재미 둘다잡음~~~
타짜: 원 아이드 잭,6,이거슨 음 의리로 봤는데 음 배신당한 느낌이 음
사자,8,생각보다 괜찮았어요 연기도좋고
사자,10,박서준 멋있고ㆍ재밌던데요ㆍ은근 감동도 밀려오던데
타짜: 원 아이드 잭,10,진짜 재밌게 봤는데 관람평이 왜그런지 모르겠네..
나쁜 녀석들: 더 무비,10,시간가는줄 모르고봤음! 웃기고 재밌음그리고 김아중 전지현따라하는지는 모르겠던데 그 캐릭이 원래 그런느낌임아무튼존예에 극에활력을주는 느낌
"힘을 내요, 미스터 리",10,웃기면서 감동~차승원 짱^^
벌새,8,제 삶도 언젠간 빛이 날까요?
나쁜 녀석들: 더 무비,10,뻔한 스토리같지만 배우들의 멋진 연기와 코믹이 섞여 넘 잼나게 봤어요~2탄 나와도 좋을듯 합니다!
기묘한 가족,10,진짜 기묘한 좀비영화ㅋㅋ
나쁜 녀석들: 더 무비,10,역시 믿고보는 마동석! 짱 재미있어요
타짜: 원 아이드 잭,10,"시간 가는 줄 모르고 재밌게 봤다ㅎㅎ 추석에 즐기기 좋은 영화! 영화관에서 반응 좋던데 평점이 왜 그러지ㅠㅠ 1편과 느낌은 확실히 다르지만, 충분히 매력적인 영화!"
엑시트,9,감동입니다. 눈물준비 휴지준비^^~
타짜: 원 아이드 잭,10,"연기의 신 류승범X박정민의 케미, 맛깔나게 연기잘하는 조연배우들.. 추석 명절에 잘 어울리는 영화.그리고 박정민의 또 다른 가능성을 발견하게 된 영화임."
나쁜 녀석들: 더 무비,10,잼있는데요 후속 나올거 같은디
타짜: 원 아이드 잭,10,오랜만에 심장 쫄깃해지게 만든 영화...아주 재밌게 잘봤음.
타짜: 원 아이드 잭,10,나만 당할수는 없다;;;
나쁜 녀석들: 더 무비,10,역시~~ 마블리 마동석입니다.. 넘넘 재미있게 봤어요~~
"힘을 내요, 미스터 리",6,신파 웃음 비웃음 헛웃음 연기 왜 이ㄸ... 그래도 흥행은 할것이다. 감동하나는 있으니...
기묘한 가족,10,"참신한 스토리, 참신한 엔딩!! 엔딩보고 잘 만든 영화다 싶었음.중간 중간 코믹요소도 재미있고, 초반에 조금 루즈한 감이 있긴하지만 그래도 재미있게 본 영화."
타짜: 원 아이드 잭,3,진짜 타짜 시리즈 엄청난 팬으로서 진짜 별로네요아직까지 박정민은 극을 이끌고 나갈 주인공감은 아니고 연기력도 사바하나 이전 전작과 비슷하고 최유화는 팜므파탈 매력도 하나도 없고 오히려 류승범의 연기력과 아우라는 주인공다운데 생각보다 출연양이 않많아요
스파이더맨: 뉴 유니버스,10,와... 이걸 왜 이제본거지?
타짜: 원 아이드 잭,10,기대 없이 보면 의외로 나쁘지 않다.
스파이더맨: 파 프롬 홈,10,하.... 꿀잼....♡ 근데..쿠키영상 왤케 찝찝해요ㅠㅠ
타짜: 원 아이드 잭,9,박정민과 최유화의 연기가 돋보였어요. 유쾌한 이광수와 임지연의 연기도 좋음.
"힘을 내요, 미스터 리",10,무슨 영화인지 전혀 모르고 갔다가 눈물 펑펑 쏟고 왔어요.. 아가를 뱃속에 품고있어서 더 감정이 격해졌네요ㅠ
타짜: 원 아이드 잭,10,별기대 안햇는데 생각보다 잼낫어요
나쁜 녀석들: 더 무비,10,출연진 모두 연기력이 대단했어요 !! 이번년도 최고의 영화였어요
스파이더맨: 파 프롬 홈,6,기대가 큰만큼 실망이 크다 역대 시리즈중에 가장 재미가 없다
범죄의 여왕,10,박지영배우님은 정말 예쁘시네요
타짜: 원 아이드 잭,10,재미있네요 개봉 타이밍이 딱 좋네요^^
나쁜 녀석들: 더 무비,6,나쁜녀석들보다는 뭐하는녀석들이 더 나을 수도....
고질라: 킹 오브 몬스터,3,몬스터 파티장에서 가족 신파극 보기...(-_-)
타짜: 원 아이드 잭,9,역시 타짜1을 넘어서진 못하겠네요.그래도 대부분 연기력 있는 배우들만 모아놔서 몰입감 있게 봤어요. 주인공 버프 탓인지 도일출 연기가 특히나 눈에 띄더라고요.스토리텔링은 좀 부실하게 느껴질 순 있는데 배우들 몰입감과 에필로그 때문에 9점.
사자,10,재밋게잘만봄 2편나왓으면꼭
나쁜 녀석들: 더 무비,2,기대이하 꼭 봐야된다고 했다가같이 간 사람에게 내내 미안함.마블리 없음 아무것도 아닌..훌륭한 배우들의 장점을 잘 못 살린듯아쉽습니다... .
나쁜 녀석들: 더 무비,10,역시 마동석 나오는 영화들은 다 재밌는것 같다
유열의 음악앨범,1,개연성 1도 없고 보면 볼수록 어이가 없는 영화그냥 정해인 김고은 영상화보 돈내고보고 온 느낌
나쁜 녀석들: 더 무비,9,액션~유쾌통쾌상쾌~!!
"힘을 내요, 미스터 리",10,잊지말아야할 사건을 다시금 회상시켜주는 영화인것같아요 차승원씨가 아니면 저 역할을 못살렸을거같아요
나쁜 녀석들: 더 무비,10,재미있어요 저랑 웃음코드가 맞네요^^
나쁜 녀석들: 더 무비,10,시원하고 유쾌한 마동석표 오락액션 ~!
나쁜 녀석들: 더 무비,10,중간중간 코믹한 장면도 많았고 사이다 ~! 재밌었어요
타짜: 원 아이드 잭,1,1을 너무 의식해서 만든거 아닌가 싶다... 그래도 2보단 나으니 성공이라 해야되나?
타짜: 원 아이드 잭,8,타짜 1이랑 비교되서 그렇지 한국영화중에서는 평작이다. 한국영화기준에서
나쁜 녀석들: 더 무비,10,"스토리, 연기력, 너무 잼났어요"
나쁜 녀석들: 더 무비,10,마블리 전투력 갑! 완전 화끈해요!
타짜: 원 아이드 잭,10,타짜3 재밌음 왜 재미없다고 하는지 모르겠음최근 본 영화중에 제일 재밌었구만
나쁜 녀석들: 더 무비,9,진짜 시간가는줄 모르고 봤어요!! 드라마랑 다른 재미가 있어용 연휴에 가족이랑 꼭 보세요!!
집으로...,10,다시 볼 수 있어서 너무 좋았습니다. 가장 한국적인 영화
타짜: 원 아이드 잭,2,영화참.. 까치 만들었네...성이 조 씨란다.
안나,6,뒤에 돌아 보지도 않고 총쏘고 확인도 안하는거 보고 바로 꺼버렸다.
바울,10,크리스찬으로서의 고통과 고뇌와 사명과 순교를 잘 담아냈네요.
타짜: 원 아이드 잭,1,Vod나오면 다운로드해서 싸게 봐라 좋아요 vs 돈내고 봐라 싫어요 당신의 선택은?
협상,10,현빈에게 딱 잘어울리는 역할같다. 연기 진짜 왤케잘해 ㅜㅜ 결말도 난 좋았음. 한국영화니까. 이정도면. 이라고 후하게 점수준다. 현빈덕에 10점.
나쁜 녀석들: 더 무비,10,마동석의 액션 폭발 화끈해요
나쁜 녀석들: 더 무비,10,정말 재밌게 봤습니다. 마동석 형님 멋집니다.
유열의 음악앨범,10,"인생 최고의 영화입니다. 악플 믿지 마시고, 김고은과 정해인의 환상 케미에 감탄하고 갑니다(-.-)b스토리도 완전 탄탄"
나쁜 녀석들: 더 무비,4,감독이 나쁜녀석들 제대로 보기나 한건지.. 과욕이 부른 참사다 어께에 힘이 너무 들어갔어. 오구탁이 아깝다
조디악,7,카투니스트의 집요한 추적의 과정이 흥미롭다.
나쁜 녀석들: 더 무비,9,재밌었습니다!시간금방가네요
타짜: 원 아이드 잭,8,타짜2보다는 재밌어요
나쁜 녀석들: 더 무비,10,배우님들의고생이느껴지는액션영화였습니다.스토리는좀유치할수있지만액션은볼만하네요
타짜: 원 아이드 잭,3,한국영화는 시리즈물로 가서 성공한적이 한번도 없지..왜냐하면 싼맛에 듣보잡감독에게 연출을 맡겨놓으니 영화가 산으로 가지..고로 한국영화는 절대 시리즈를 보면 안되지..
타짜: 원 아이드 잭,10,개인적으로 2보단 나은듯?
나쁜 녀석들: 더 무비,10,마동석 영화는 다시리즈로 역어버림 좋겟다 ㅋㅋㅋ
타짜: 원 아이드 잭,3,유치해요ㅠㅠ이영화는 류승범나올때와 안나올때로 나뉩니다
나쁜 녀석들: 더 무비,10,마블리아찌 짱이야요 즐겁게봤어요
타짜: 원 아이드 잭,1,"이거 보실 돈으로 타짜1을 한번 더 보세요. 스릴이 넘치거나 긴장이 넘쳐야하는 부분에 이렇게 긴장이 안되기도 처음이네요. 박정민 혼자 고군분투하다가 끝난 영화. 특유의 어두운 분위기도 없고, 반전도 없고. 그렇다고 이전 작들과 달라진 것도 없고."
엑시트,8,조정석 임윤아 영화찍느라 고생했어요특히 조정석 엄청고생했을듯 8.5점주고파용
엑시트,10,가족들과 잘 봤습니다.
타짜: 원 아이드 잭,4,류승범 이렇게 시시하게 쓸거면 왜 씀?
나쁜 녀석들: 더 무비,1,실관람 후기1. 개연성 전혀 없는 스토리2. Cg는 처음 포스터 바람에 날라가는 장면부터 허접스러웠음(후반까지 봐주기 힘듦)3. 마동석 캐릭터만 믿고 만든 영화4. 3번 때문에 너무 뻔한 전개(예상 가능한 전개는 걸캅스보다 심했음)
나쁜 녀석들: 더 무비,1,진짜 대한민국 사람들 양심 어디다 팔아먹었노...
사자,4,"초등학생,중학생에게는 아주 흥미롭고 재미있을만한 영화. 컨텐츠를 많이 섭취한 사람이라면 유치뽕작 3류 영화입니다. 저는 skip해가며 15분 봤네요."
나쁜 녀석들: 더 무비,10,우와 시간가는줄 몰랐음 !! 짱잼 마블리♥
타짜: 원 아이드 잭,1,타짜 간판 떼라 쪽팔리게 공모전 출품작도 아니고 그냥 타짜라는 제목에 묻어가려는 추석특수 노린 저급 한국 영화
마션,10,지적호기심과 재미를 모두 만족시켜준 영화. 우리나라도 제발 이런 영화좀. 쫌????
나쁜 녀석들: 더 무비,10,오~재밌네? 출연진 빵빵하고ㅋ액션이라 속 시원하고 권선징악 볼려고 봤는데 재밌어요~요즘 영화로라도 이런게 좋음! 시원한 액션! 스트레스풀리는~
타짜: 원 아이드 잭,2,진짜 절대보지마세요 관객들을 빨래질하는 영화입니다 개연성은 1도없고 주연과 조연이 누구인지도모르겠고 마돈나라는 여자배우 연기는 진짜 영화관탈출하고싶게만들고 권해효배우 님은 도대체 왜나왔는지 승범이형은 주연이라는데 조연보다 분량도없고 진짜
나쁜 녀석들: 더 무비,8,장기용은 깡은쌘데 왜케 약골이야~ 그것이 알고싶네~
타짜: 원 아이드 잭,10,생각보다 잘 만들어서 기대이상 뻔하게 가려나 했지만 예상밖의 스토리가 흥미로웠다
엑시트,6,솔직히 한번도 안웃긴했는데 재난영화에 신파없는게 어디야
타짜: 원 아이드 잭,8,류승범의 장발과 타짜의 케미 미쳤다 내용은 다소 아쉽지만 볼만했다
나쁜 녀석들: 더 무비,10,역쉬역쉬배우들의 연기력은 이루말할수없구요.지루할틈없이 영화를관람했습니다.
"고산자, 대동여지도",1,제목만보고 유익한 영화가 되겠다 기대했는데 역사왜곡이라니. 감독및 작가가 일본사람입니까?
"힘을 내요, 미스터 리",1,"...진짜 쓰레기영화,,,,일주일안에 망한다 한표"
기묘한 가족,8,엑시트보다 재미있었음
타짜: 원 아이드 잭,10,"1보다 무게감은 없지만 가볍게 생각없이 보기 좋음. 박정민은 조승우,탑을 넘어서 요즘 시대에 맞는 타짜를 표현했다고 생각함. 이제는 누구와 겨누기 보다 전작의 본인들과의 싸움이 시작된 단계인 배우로서 성장한 것 같다. 연기력에 몰입하고 싶다면 보시길."
기묘한 가족,2,아무리 B급감성을 추구한다고 해도 영화가 어느정도 개연성은 있어야지. 그렇다고 완전 코미디도 아니고..보면서 내내 이영화는 뭐지? 뭘 추구하는거지? 라는 생각이 가득했다. 두서없고 뒤죽박죽. 그나마 간간히 터지는 웃음으로 겨우 끝까지 본 영화.
"힘을 내요, 미스터 리",2,정말 럭키 만큼이라도 됐으면했다.차승원이 실수했다최대의 굴욕영화명절 특수라고해도 100만 넘으면 정말 대박인 영화. 영화보고 첨 써본다...내 돈 돌리도~ㅜㅜ
타짜: 원 아이드 잭,9,1편과는 느낌이 다르지만 재미있게 봤어요~~!!
타짜: 원 아이드 잭,6,1.2편과 또 다른 시대적 배경. 지루하다면 지루할수 있는 오랜시간의 배우들 소개.특별한 내용보다는 주인공들의 소개와 관계 설명에 벌써 반시간이 흘러갔다. 이제 주인공들을 알았으니 집중할려 할쯤 한명씩 서서히 죽어간다. 기대한만큼 실망이 큰 영화.
타짜: 원 아이드 잭,10,류승범과의 의리를 지켰다
타짜: 원 아이드 잭,10,넘 잼나게 봤어요 스릴있고 박진감 넘치고 타짜2보다 훨씬 잼나요
나쁜 녀석들: 더 무비,10,드라마 보고 기대하고 왔는데 어느 정도 기대감은 충족해주는 것 같아요
타짜: 원 아이드 잭,10,재밌었어요~ 모두 기대이상 연기잘하셨고~~박정민님 최고
나쁜 녀석들: 더 무비,10,역시마동석이네요 ㅎ 재밋어요
타짜: 원 아이드 잭,8,박정민 연기 좋았어요...류승범의 도박 연기도 나왔으면 ...
"힘을 내요, 미스터 리",2,내 인생 최악의 영화ㅠ 보는내내 졸았음
나쁜 녀석들: 더 무비,10,화려한 액션과 찰진 코미디가 어우러진 추석특선영화
엑시트,1,아니 이런 영화가 900만이 넘는다고????도대체 진짜 왜????영화보는 내내 한번도 안웃었다 긴장도 1도 안되고 진짜 영화공부해서 이런 영화 만드는 감독이 있구나 진짜 요근래 5년사이에 본 영화 중에 자신있게 가장 최악이라 말할수있다
엑시트,8,얼렁뚱땅 흥신소의 매니아라면 마지막 이승환의 슈퍼히어로가 무척 반가웠을것이다 슈퍼히어로를 ost로 쓴거 이 두개밖에 없으니까...암튼 재난과 코메디와 휴먼드라마의 만남 간만에 행복하게 재미나게 집중해서 봤다...
툴리,6,능력것 낳아야 한다는것과 남편 잘만나야한다는 걸 배움. 다 케어하지도 못하면서 세명이나 낳은게 이해가안됨. 남편은 끝까지 별로
타짜: 원 아이드 잭,10,재밌었음!! 박정민 진짜 미쳣어 너무좋아...
"힘을 내요, 미스터 리",10,완전잼나는 영화잘봤습니다 ㆍ
나쁜 녀석들: 더 무비,10,개인적으로는 극한직업보다는 재미있다는 생각입니다
더 이퀄라이저,10,몇일전 우연히 채널 돌리다가 봤는데 영화가 첨부터 몰입이 확 되는게 끝까지 숨죽이며 보게 됨. 덴젤워싱턴의 묵직한 눈빛과 액션연기가 아직도 기억에 남는 영화!
타짜: 원 아이드 잭,10,오늘부로 타짜2는확실히 기수열외1에 근접하도록 재밌게봤습니다
스파이더맨: 파 프롬 홈,10,만족했었고 잘봤어여ㅋㅋㅋㅋ
나쁜 녀석들: 더 무비,8,기대안했는데 재밌었어요 ㅎㅎ
나쁜 녀석들: 더 무비,10,주인공들이 변동이있었지만 역시 기대를 저버리지 않았네요
타짜: 원 아이드 잭,4,에휴 박정민이 아깝다...
"힘을 내요, 미스터 리",10,꼭 보세요 돈 안아깝습니다
"힘을 내요, 미스터 리",10,꼭 보세요 돈 안아깝습니다
그것: 두 번째 이야기,6,ㅂ무섭긴했는데 억지로 이긴거같음
신비한 동물들과 그린델왈드의 범죄,1,"감옥에서 시작할때부터 설정이 너무 허술하다. 상상력은 인정하나 설정,개연성이 개판. 참고 보기엔 너무 개판."
미쓰 와이프,10,"진짜 너무 재밌어요 감동적이고 공감이되어져서 많이 울었어요ㅠㅠ몇번을 봐도 슬프고, 재미있네요정말 추천합니다!!!!"
나쁜 녀석들: 더 무비,1,cj알바 대 롯데알바 대 쇼박스 알바라..박터지겠다. 굳럭
"힘을 내요, 미스터 리",10,눈물 펑펑 흘렸습니다ㅠㅠㅠㅠ 믿고 보세요
나쁜 녀석들: 더 무비,10,볼만합니다ㅋ시간 가는 줄 모르고 봤네요~!
나쁜 녀석들: 더 무비,10,드라마대사들도 다시들어서좋았고마동석 대사 하나하나에 많이웃었습니다.ㅋㅋㅋㅋ
빌리 엘리어트,10,몇번을봐도 감동적ㅜㅜ
알리타: 배틀 엔젤,8,재밌긴 한데 영화가 겉멋이 너무 많고 개연성이;;근데 12세이용가 치곤 너무 잔인한거 아니야?
타짜: 원 아이드 잭,6,타짜 전문가로서 말하면 일단 전반적으로는 괜찮은데 포커를 모르는 사람이 많으니 핵심신을 많이 생략한 느낌임. 주인공은 세계관 최강악역을 실력으로 이겨선 안됨. 근데 겨우 탄에 털리는 호구가 최강이라니. 그리고 마돈나는 진짜 어디가서 연기하지마
안녕 베일리,10,진짜 정말 너무 재있고 좋았어요ㅜㅜ 죽은 반려견 생각이 문득 나더라고요.. 글고 영화에 나오는 씨제이 팔찌 판매하시면 안될까요ㅜㅜㅜ 너무 예뻐요!!
타짜: 원 아이드 잭,10,평점 낮아서 기대 안하고 봤는데 재밌어요!!!! 박정민 너무 섹시하구... 그냥 보세요..
타짜: 원 아이드 잭,10,조금 살벌했지만 재미있었던 영화
나쁜 녀석들: 더 무비,10,1편처럼 속시원하네요 코믹 액션 다 잡으려하다니 ㅋㅋㅋ 볼만했어요
나쁜 녀석들: 더 무비,8,가볍게 보는 액션 영화 굿
타짜-신의 손,1,탑도 탑이지만 신세경의 답답한 연기..타짜1은 배우들의 연기력이 핵심이었는데..
타짜: 원 아이드 잭,9,다소 잔인한 장면들이 잇엇지만 스토리는 탄탄하네여~~
나쁜 녀석들: 더 무비,10,너무 너무 재미있게 잘 봤습니다.. 역시 마동석씨 짱!!!^^
"힘을 내요, 미스터 리",4,처음엔 3점 승원이형 차라리 예전 코미디가 낫지 이건 머.. 정극이 훨 낫잖아 바보연기 너무 어색하고 안어울리고 작위적이고 진짜 레알 이상함 코미디 한개도 안웃김 근데 후반가니 바보된 이유가.. 아 ㅠㅠ 7점 갔다가 좀 질질끄는감에 6점. 총합4.5?
나쁜 녀석들: 더 무비,10,장기용 존잘♥ 제일 멋지다
나쁜 녀석들: 더 무비,10,정말 재밌게 봣어요! 김아중 너무 이뽀요!!
"힘을 내요, 미스터 리",10,와 얼마만에 영화보고 남기는 ..너무 재밌게 봤어요
"힘을 내요, 미스터 리",10,너무 잼있어서 뒤통수 맞은 기분!
타짜: 원 아이드 잭,6,너무 쓸데없이 잔인 ㅠㅜ 왜넣었는지모를 피낭자한장면들 ㅠ 여배우님포스 전혀없구 좋아할 포인트1도 옶는데 왜 배신한건지;; 이광수님노출도 왜;; 박정민님 연기는 좋았구 ㅎ 광수씨랑여자분캐미잘맞더라구요 ㅎ 류승범님 역할 너무 아쉬워요 ㅠㅠ
나쁜 녀석들: 더 무비,10,배우들이 고생한영화 잼나게 봤어요
"힘을 내요, 미스터 리",7,이 영화에 대해 사전 정보 없이 코미디로만 알고 봤습니다. 근데 코미디는 솔직히 별로 재미 없었어요... ㅠㅠ코미디 보다는 드라마 / 감동 분류 인것 같네요...그래도 이 영화를 본 장소가 하필이면 대구...여서 감동..
타짜: 원 아이드 잭,9,나름 잼있게 잘 봤어요~
타짜: 원 아이드 잭,2,전체적으로 내용의 개연성이 없어서 극에 공감할수가 없음 등장인물도 너무 많고 이야기도 너무 많고...임지연의 재발견말고는 ㅜㅜ 팀을 모으는 장면은 나우유씨미와 똑같고 임지연씨와 광수씨가 나오는 장면도 도둑들 영화와 비슷하고 .. 오마쥬가 넘쳐나는 영화
타짜: 원 아이드 잭,6,타짜1이랑은 비교불가이긴 하지만 그냥저냥 재미는 있음.
타짜: 원 아이드 잭,10,박정민씨 너무 멋져요 ^^
나쁜 녀석들: 더 무비,10,연기력 스토리 지루할 틈 이없다
나쁜 녀석들: 더 무비,10,아주 유쾌하고 재밌었어요 뻔하지만! 추천~~!!
타짜: 원 아이드 잭,2,영감님밖에 기억안남... 광수엉덩이랑..
타짜: 원 아이드 잭,10,류승범씨오랜만에봐서좋았어요^^
